"OrderID","CustomerID","EmployeeID","OrderDate","RequiredDate","ShippedDate","ShipVia","Freight","ShipName","ShipAddress","ShipCity","ShipRegion","ShipPostalCode","ShipCountry"
"10800","SEVES","1","2015-12-26 13:00:00","2016-01-23 00:00:00","2016-01-05 00:00:00","3","137.44000","Seven Seas Imports","90 Wadhurst Rd.","Londo",NULL,"OX15 4NB","UK"
"10801","BOLID","4","2015-12-29 14:00:00","2016-01-26 00:00:00","2015-12-31 00:00:00","2","97.09000","BÛlido Comidas preparadas","C/ Araquil, 67","Madrid",NULL,"28023","Spai"
"10802","SIMOB","4","2015-12-29 10:00:00","2016-01-26 00:00:00","2016-01-02 00:00:00","2","257.26000","Simons bistro","VinbÊltet 34","Kobenhav",NULL,"1734","Denmark"
"10803","WELLI","4","2015-12-30 04:00:00","2016-01-27 00:00:00","2016-01-06 00:00:00","1","55.23000","Wellington Importadora","Rua do Mercado, 12","Resende","SP","08737-363","Brazil"
"10804","SEVES","6","2015-12-30 20:00:00","2016-01-27 00:00:00","2016-01-07 00:00:00","2","27.33000","Seven Seas Imports","90 Wadhurst Rd.","Londo",NULL,"OX15 4NB","UK"
"10805","THEBI","2","2015-12-30 17:00:00","2016-01-27 00:00:00","2016-01-09 00:00:00","3","237.34000","The Big Cheese","89 Jefferson Way Suite 2","Portland","OR","97201","USA"
"10806","VICTE","3","2015-12-31 11:00:00","2016-01-28 00:00:00","2016-01-05 00:00:00","2","2000.00000","Victuailles en stock","2, rue du Commerce","Lyo",NULL,"69004","France"
"10807","FRANS","4","2015-12-31 11:00:00","2016-01-28 00:00:00","2016-01-30 00:00:00","1","1.36000","Franchi S.p.A.","Via Monte Bianco 34","Torino",NULL,"10100","Italy"
"10808","OLDWO","2","2016-01-01 03:00:00","2016-01-29 00:00:00","2016-01-09 00:00:00","3","45.53000","Old World Delicatesse","2743 Bering St.","Anchorage","AK","99508","USA"
"10809","WELLI","7","2016-01-01 20:00:00","2016-01-29 00:00:00","2016-01-07 00:00:00","1","4.87000","Wellington Importadora","Rua do Mercado, 12","Resende","SP","08737-363","Brazil"
"10810","LAUGB","2","2016-01-01 17:00:00","2016-01-29 00:00:00","2016-01-07 00:00:00","3","4.33000","Laughing Bacchus Wine Cellars","2319 Elm St.","Vancouver","BC","V3F 2K1","Canada"
"10811","LINOD","8","2016-01-02 20:00:00","2016-01-30 00:00:00","2016-01-08 00:00:00","1","31.22000","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela"
"10812","REGGC","5","2016-01-02 02:00:00","2016-01-30 00:00:00","2016-01-12 00:00:00","1","59.78000","Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia",NULL,"42100","Italy"
"10813","RICAR","1","2016-01-05 01:00:00","2016-02-02 00:00:00","2016-01-09 00:00:00","1","47.38000","Ricardo Adocicados","Av. Copacabana, 267","Rio de Janeiro","RJ","02389-890","Brazil"
"10814","VICTE","3","2016-01-05 18:00:00","2016-02-02 00:00:00","2016-01-14 00:00:00","3","130.94000","Victuailles en stock","2, rue du Commerce","Lyo",NULL,"69004","France"
"10815","SAVEA","2","2016-01-05 04:00:00","2016-02-02 00:00:00","2016-01-14 00:00:00","3","14.62000","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
"10816","GREAL","4","2016-01-06 22:00:00","2016-02-03 00:00:00","2016-02-04 00:00:00","2","719.78000","Great Lakes Food Market","2732 Baker Blvd.","Eugene","OR","97403","USA"
"10817","KOENE","3","2016-01-06 21:00:00","2016-01-20 00:00:00","2016-01-13 00:00:00","2","306.07000","Kˆniglich Esse","Maubelstr. 90","Brandenburg",NULL,"14776","Germany"
"10818","MAGAA","7","2016-01-07 17:00:00","2016-02-04 00:00:00","2016-01-12 00:00:00","3","65.48000","Magazzini Alimentari Riuniti","Via Ludovico il Moro 22","Bergamo",NULL,"24100","Italy"
"10819","CACTU","2","2016-01-07 06:00:00","2016-02-04 00:00:00","2016-01-16 00:00:00","3","19.76000","Cactus Comidas para llevar","Cerrito 333","Buenos Aires",NULL,"1010","Argentina"
"10820","RATTC","3","2016-01-07 02:00:00","2016-02-04 00:00:00","2016-01-13 00:00:00","2","37.52000","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA"
"10821","SPLIR","1","2016-01-08 15:00:00","2016-02-05 00:00:00","2016-01-15 00:00:00","1","36.68000","Split Rail Beer & Ale","P.O. Box 555","Lander","WY","82520","USA"
"10822","TRAIH","6","2016-01-08 08:00:00","2016-02-05 00:00:00","2016-01-16 00:00:00","3","7.00000","Trail's Head Gourmet Provisioners","722 DaVinci Blvd.","Kirkland","WA","98034","USA"
"10823","LILAS","5","2016-01-09 17:00:00","2016-02-06 00:00:00","2016-01-13 00:00:00","2","163.97000","LILA-Supermercado","Carrera 52 con Ave. BolÌvar #65-98 Llano Largo","Barquisimeto","Lara","3508","Venezuela"
"10824","FOLKO","8","2016-01-09 04:00:00","2016-02-06 00:00:00","2016-01-30 00:00:00","1","1.23000","Folk och f‰ HB","≈kergatan 24","Br‰cke",NULL,"S-844 67","Swede"
"10825","DRACD","1","2016-01-09 01:00:00","2016-02-06 00:00:00","2016-01-14 00:00:00","1","79.25000","Drachenblut Delikatesse","Walserweg 21","Aache",NULL,"52066","Germany"
"10826","BLONP","6","2016-01-12 03:00:00","2016-02-09 00:00:00","2016-02-06 00:00:00","1","7.09000","Blondel pËre et fils","24, place KlÈber","Strasbourg",NULL,"67000","France"
"10827","BONAP","1","2016-01-12 19:00:00","2016-01-26 00:00:00","2016-02-06 00:00:00","2","63.54000","Bon app'","12, rue des Bouchers","Marseille",NULL,"13008","France"
"10828","RANCH","9","2016-01-13 04:00:00","2016-01-27 00:00:00","2016-02-04 00:00:00","1","90.85000","Rancho grande","Av. del Libertador 900","Buenos Aires",NULL,"1010","Argentina"
"10829","ISLAT","9","2016-01-13 17:00:00","2016-02-10 00:00:00","2016-01-23 00:00:00","1","154.72000","Island Trading","Garden House Crowther Way","Cowes","Isle of Wight","PO31 7PJ","UK"
"10830","TRADH","4","2016-01-13 22:00:00","2016-02-24 00:00:00","2016-01-21 00:00:00","2","81.83000","TradiÁao Hipermercados","Av. InÍs de Castro, 414","Sao Paulo","SP","05634-030","Brazil"
"10831","SANTG","3","2016-01-14 09:00:00","2016-02-11 00:00:00","2016-01-23 00:00:00","2","72.19000","SantÈ Gourmet","Erling Skakkes gate 78","Staver",NULL,"4110","Norway"
"10832","LAMAI","2","2016-01-14 13:00:00","2016-02-11 00:00:00","2016-01-19 00:00:00","2","43.26000","La maison d'Asie","1 rue Alsace-Lorraine","Toulouse",NULL,"31000","France"
"10833","OTTIK","6","2016-01-15 14:00:00","2016-02-12 00:00:00","2016-01-23 00:00:00","2","71.49000","Ottilies K‰selade","Mehrheimerstr. 369","Kˆl",NULL,"50739","Germany"
"10834","TRADH","1","2016-01-15 14:00:00","2016-02-12 00:00:00","2016-01-19 00:00:00","3","29.78000","TradiÁao Hipermercados","Av. InÍs de Castro, 414","Sao Paulo","SP","05634-030","Brazil"
"10835","ALFKI","1","2016-01-15 20:00:00","2016-02-12 00:00:00","2016-01-21 00:00:00","3","69.53000","Alfred's Futterkiste","Obere Str. 57","Berli",NULL,"12209","Germany"
"10836","ERNSH","7","2016-01-16 16:00:00","2016-02-13 00:00:00","2016-01-21 00:00:00","1","411.88000","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria"
"10837","BERGS","9","2016-01-16 08:00:00","2016-02-13 00:00:00","2016-01-23 00:00:00","3","13.32000","Berglunds snabbkˆp","Berguvsv‰gen  8","LuleÂ",NULL,"S-958 22","Swede"
"10838","LINOD","3","2016-01-19 03:00:00","2016-02-16 00:00:00","2016-01-23 00:00:00","3","59.28000","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela"
"10839","TRADH","3","2016-01-19 08:00:00","2016-02-16 00:00:00","2016-01-22 00:00:00","3","35.43000","TradiÁao Hipermercados","Av. InÍs de Castro, 414","Sao Paulo","SP","05634-030","Brazil"
"10840","LINOD","4","2016-01-19 12:00:00","2016-03-02 00:00:00","2016-02-16 00:00:00","2","2.71000","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela"
"10841","SUPRD","5","2016-01-20 21:00:00","2016-02-17 00:00:00","2016-01-29 00:00:00","2","424.30000","SuprÍmes dÈlices","Boulevard Tirou, 255","Charleroi",NULL,"B-6000","Belgium"
"10842","TORTU","1","2016-01-20 21:00:00","2016-02-17 00:00:00","2016-01-29 00:00:00","3","54.42000","Tortuga Restaurante","Avda. Azteca 123","MÈxico D.F.",NULL,"05033","Mexico"
"10843","VICTE","4","2016-01-21 09:00:00","2016-02-18 00:00:00","2016-01-26 00:00:00","2","9.26000","Victuailles en stock","2, rue du Commerce","Lyo",NULL,"69004","France"
"10844","PICCO","8","2016-01-21 00:00:00","2016-02-18 00:00:00","2016-01-26 00:00:00","2","25.22000","Piccolo und mehr","Geislweg 14","Salzburg",NULL,"5020","Austria"
"10845","QUICK","8","2016-01-21 16:00:00","2016-02-04 00:00:00","2016-01-30 00:00:00","1","212.98000","QUICK-Stop","Taucherstraﬂe 10","Cunewalde",NULL,"01307","Germany"
"10846","SUPRD","2","2016-01-22 08:00:00","2016-03-05 00:00:00","2016-01-23 00:00:00","3","56.46000","SuprÍmes dÈlices","Boulevard Tirou, 255","Charleroi",NULL,"B-6000","Belgium"
"10847","SAVEA","4","2016-01-22 08:00:00","2016-02-05 00:00:00","2016-02-10 00:00:00","3","487.57000","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
"10848","CONSH","7","2016-01-23 16:00:00","2016-02-20 00:00:00","2016-01-29 00:00:00","2","38.24000","Consolidated Holdings","Berkeley Gardens 12  Brewery","Londo",NULL,"WX1 6LT","UK"
"10849","KOENE","9","2016-01-23 10:00:00","2016-02-20 00:00:00","2016-01-30 00:00:00","2","0.56000","Kˆniglich Esse","Maubelstr. 90","Brandenburg",NULL,"14776","Germany"
"10850","VICTE","1","2016-01-23 22:00:00","2016-03-06 00:00:00","2016-01-30 00:00:00","1","49.19000","Victuailles en stock","2, rue du Commerce","Lyo",NULL,"69004","France"
"10851","RICAR","5","2016-01-26 00:00:00","2016-02-23 00:00:00","2016-02-02 00:00:00","1","160.55000","Ricardo Adocicados","Av. Copacabana, 267","Rio de Janeiro","RJ","02389-890","Brazil"
"10852","RATTC","8","2016-01-26 10:00:00","2016-02-09 00:00:00","2016-01-30 00:00:00","1","174.05000","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA"
"10853","BLAUS","9","2016-01-27 03:00:00","2016-02-24 00:00:00","2016-02-03 00:00:00","2","53.83000","Blauer See Delikatesse","Forsterstr. 57","Mannheim",NULL,"68306","Germany"
"10854","ERNSH","3","2016-01-27 01:00:00","2016-02-24 00:00:00","2016-02-05 00:00:00","2","100.22000","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria"
"10855","OLDWO","3","2016-01-27 17:00:00","2016-02-24 00:00:00","2016-02-04 00:00:00","1","170.97000","Old World Delicatesse","2743 Bering St.","Anchorage","AK","99508","USA"
"10856","ANTO","3","2016-01-28 04:00:00","2016-02-25 00:00:00","2016-02-10 00:00:00","2","58.43000","Antonio Moreno TaquerÌa","Mataderos  2312","MÈxico D.F.",NULL,"05023","Mexico"
"10857","BERGS","8","2016-01-28 05:00:00","2016-02-25 00:00:00","2016-02-06 00:00:00","2","188.85000","Berglunds snabbkˆp","Berguvsv‰gen  8","LuleÂ",NULL,"S-958 22","Swede"
"10858","LACOR","2","2016-01-29 17:00:00","2016-02-26 00:00:00","2016-02-03 00:00:00","1","52.51000","La corne d'abondance","67, avenue de l'Europe","Versailles",NULL,"78000","France"
"10859","FRANK","1","2016-01-29 11:00:00","2016-02-26 00:00:00","2016-02-02 00:00:00","2","76.10000","Frankenversand","Berliner Platz 43","M¸nche",NULL,"80805","Germany"
"10860","FRANR","3","2016-01-29 21:00:00","2016-02-26 00:00:00","2016-02-04 00:00:00","3","19.26000","France restauratio","54, rue Royale","Nantes",NULL,"44000","France"
"10861","WHITC","4","2016-01-30 02:00:00","2016-02-27 00:00:00","2016-02-17 00:00:00","2","14.93000","White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA"
"10862","LEHMS","8","2016-01-30 22:00:00","2016-03-13 00:00:00","2016-02-02 00:00:00","2","53.23000","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.",NULL,"60528","Germany"
"10863","HILAA","4","2016-02-02 00:00:00","2016-03-02 00:00:00","2016-02-17 00:00:00","2","30.26000","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San CristÛbal","T·chira","5022","Venezuela"
"10864","AROUT","4","2016-02-02 17:00:00","2016-03-02 00:00:00","2016-02-09 00:00:00","2","3.04000","Around the Hor","Brook Farm Stratford St. Mary","Colchester","Essex","CO7 6JX","UK"
"10865","QUICK","2","2016-02-02 04:00:00","2016-02-16 00:00:00","2016-02-12 00:00:00","1","348.14000","QUICK-Stop","Taucherstraﬂe 10","Cunewalde",NULL,"01307","Germany"
"10866","BERGS","5","2016-02-03 01:00:00","2016-03-03 00:00:00","2016-02-12 00:00:00","1","109.11000","Berglunds snabbkˆp","Berguvsv‰gen  8","LuleÂ",NULL,"S-958 22","Swede"
"10867","LONEP","6","2016-02-03 09:00:00","2016-03-17 00:00:00","2016-02-11 00:00:00","1","1.93000","Lonesome Pine Restaurant","89 Chiaroscuro Rd.","Portland","OR","97219","USA"
"10868","QUEE","7","2016-02-04 16:00:00","2016-03-04 00:00:00","2016-02-23 00:00:00","2","191.27000","Queen Cozinha","Alameda dos Can‡rios, 891","Sao Paulo","SP","05487-020","Brazil"
"10869","SEVES","5","2016-02-04 09:00:00","2016-03-04 00:00:00","2016-02-09 00:00:00","1","143.28000","Seven Seas Imports","90 Wadhurst Rd.","Londo",NULL,"OX15 4NB","UK"
"10870","WOLZA","5","2016-02-04 12:00:00","2016-03-04 00:00:00","2016-02-13 00:00:00","3","12.04000","Wolski Zajazd","ul. Filtrowa 68","Warszawa",NULL,"01-012","Poland"
"10871","BONAP","9","2016-02-05 19:00:00","2016-03-05 00:00:00","2016-02-10 00:00:00","2","112.27000","Bon app'","12, rue des Bouchers","Marseille",NULL,"13008","France"
"10872","GODOS","5","2016-02-05 06:00:00","2016-03-05 00:00:00","2016-02-09 00:00:00","2","175.32000","Godos Cocina TÌpica","C/ Romero, 33","Sevilla",NULL,"41101","Spai"
"10873","WILMK","4","2016-02-06 02:00:00","2016-03-06 00:00:00","2016-02-09 00:00:00","1","0.82000","Wilman Kala","Keskuskatu 45","Helsinki",NULL,"21240","Finland"
"10874","GODOS","5","2016-02-06 14:00:00","2016-03-06 00:00:00","2016-02-11 00:00:00","2","19.58000","Godos Cocina TÌpica","C/ Romero, 33","Sevilla",NULL,"41101","Spai"
"10875","BERGS","4","2016-02-06 21:00:00","2016-03-06 00:00:00","2016-03-03 00:00:00","2","32.37000","Berglunds snabbkˆp","Berguvsv‰gen  8","LuleÂ",NULL,"S-958 22","Swede"
"10876","BONAP","7","2016-02-09 17:00:00","2016-03-09 00:00:00","2016-02-12 00:00:00","3","60.42000","Bon app'","12, rue des Bouchers","Marseille",NULL,"13008","France"
"10877","RICAR","1","2016-02-09 15:00:00","2016-03-09 00:00:00","2016-02-19 00:00:00","1","38.06000","Ricardo Adocicados","Av. Copacabana, 267","Rio de Janeiro","RJ","02389-890","Brazil"
"10878","QUICK","4","2016-02-10 12:00:00","2016-03-10 00:00:00","2016-02-12 00:00:00","1","46.69000","QUICK-Stop","Taucherstraﬂe 10","Cunewalde",NULL,"01307","Germany"
"10879","WILMK","3","2016-02-10 06:00:00","2016-03-10 00:00:00","2016-02-12 00:00:00","3","8.50000","Wilman Kala","Keskuskatu 45","Helsinki",NULL,"21240","Finland"
"10880","FOLKO","7","2016-02-10 07:00:00","2016-03-24 00:00:00","2016-02-18 00:00:00","1","88.01000","Folk och f‰ HB","≈kergatan 24","Br‰cke",NULL,"S-844 67","Swede"
"10881","CACTU","4","2016-02-11 07:00:00","2016-03-11 00:00:00","2016-02-18 00:00:00","1","2.84000","Cactus Comidas para llevar","Cerrito 333","Buenos Aires",NULL,"1010","Argentina"
"10882","SAVEA","4","2016-02-11 09:00:00","2016-03-11 00:00:00","2016-02-20 00:00:00","3","23.10000","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
"10883","LONEP","8","2016-02-12 01:00:00","2016-03-12 00:00:00","2016-02-20 00:00:00","3","0.53000","Lonesome Pine Restaurant","89 Chiaroscuro Rd.","Portland","OR","97219","USA"
"10884","LETSS","4","2016-02-12 08:00:00","2016-03-12 00:00:00","2016-02-13 00:00:00","2","90.97000","Let's Stop N Shop","87 Polk St. Suite 5","San Francisco","CA","94117","USA"
"10885","SUPRD","6","2016-02-12 07:00:00","2016-03-12 00:00:00","2016-02-18 00:00:00","3","5.64000","SuprÍmes dÈlices","Boulevard Tirou, 255","Charleroi",NULL,"B-6000","Belgium"
"10886","HANAR","1","2016-02-13 05:00:00","2016-03-13 00:00:00","2016-03-02 00:00:00","1","4.99000","Hanari Carnes","Rua do PaÁo, 67","Rio de Janeiro","RJ","05454-876","Brazil"
"10887","GALED","8","2016-02-13 10:00:00","2016-03-13 00:00:00","2016-02-16 00:00:00","3","1.25000","GalerÌa del gastronÛmo","Rambla de CataluÒa, 23","Barcelona",NULL,"8022","Spai"
"10888","GODOS","1","2016-02-16 19:00:00","2016-03-16 00:00:00","2016-02-23 00:00:00","2","51.87000","Godos Cocina TÌpica","C/ Romero, 33","Sevilla",NULL,"41101","Spai"
"10889","RATTC","9","2016-02-16 04:00:00","2016-03-16 00:00:00","2016-02-23 00:00:00","3","280.61000","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA"
"10890","DUMO","7","2016-02-16 02:00:00","2016-03-16 00:00:00","2016-02-18 00:00:00","1","32.76000","Du monde entier","67, rue des Cinquante Otages","Nantes",NULL,"44000","France"
"10891","LEHMS","7","2016-02-17 10:00:00","2016-03-17 00:00:00","2016-02-19 00:00:00","2","20.37000","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.",NULL,"60528","Germany"
"10892","MAISD","4","2016-02-17 10:00:00","2016-03-17 00:00:00","2016-02-19 00:00:00","2","120.27000","Maison Dewey","Rue Joseph-Bens 532","Bruxelles",NULL,"B-1180","Belgium"
"10893","KOENE","9","2016-02-18 05:00:00","2016-03-18 00:00:00","2016-02-20 00:00:00","2","77.78000","Kˆniglich Esse","Maubelstr. 90","Brandenburg",NULL,"14776","Germany"
"10894","SAVEA","1","2016-02-18 02:00:00","2016-03-18 00:00:00","2016-02-20 00:00:00","1","116.13000","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
"10895","ERNSH","3","2016-02-18 17:00:00","2016-03-18 00:00:00","2016-02-23 00:00:00","1","162.75000","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria"
"10896","MAISD","7","2016-02-19 00:00:00","2016-03-19 00:00:00","2016-02-27 00:00:00","3","32.45000","Maison Dewey","Rue Joseph-Bens 532","Bruxelles",NULL,"B-1180","Belgium"
"10897","HUNGO","3","2016-02-19 18:00:00","2016-03-19 00:00:00","2016-02-25 00:00:00","2","603.54000","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",NULL,"Ireland"
"10898","OCEA","4","2016-02-20 10:00:00","2016-03-20 00:00:00","2016-03-06 00:00:00","2","1.27000","OcÈano Atl·ntico Ltda.","Ing. Gustavo Moncada 8585 Piso 20-A","Buenos Aires",NULL,"1010","Argentina"
"10899","LILAS","5","2016-02-20 09:00:00","2016-03-20 00:00:00","2016-02-26 00:00:00","3","1.21000","LILA-Supermercado","Carrera 52 con Ave. BolÌvar #65-98 Llano Largo","Barquisimeto","Lara","3508","Venezuela"
"10900","WELLI","1","2016-02-20 13:00:00","2016-03-20 00:00:00","2016-03-04 00:00:00","2","1.66000","Wellington Importadora","Rua do Mercado, 12","Resende","SP","08737-363","Brazil"
"10901","HILAA","4","2016-02-23 11:00:00","2016-03-23 00:00:00","2016-02-26 00:00:00","1","62.09000","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San CristÛbal","T·chira","5022","Venezuela"
"10902","FOLKO","1","2016-02-23 04:00:00","2016-03-23 00:00:00","2016-03-03 00:00:00","1","44.15000","Folk och f‰ HB","≈kergatan 24","Br‰cke",NULL,"S-844 67","Swede"
"10903","HANAR","3","2016-02-24 19:00:00","2016-03-24 00:00:00","2016-03-04 00:00:00","3","36.71000","Hanari Carnes","Rua do PaÁo, 67","Rio de Janeiro","RJ","05454-876","Brazil"
"10904","WHITC","3","2016-02-24 09:00:00","2016-03-24 00:00:00","2016-02-27 00:00:00","3","162.95000","White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA"
"10905","WELLI","9","2016-02-24 09:00:00","2016-03-24 00:00:00","2016-03-06 00:00:00","2","13.72000","Wellington Importadora","Rua do Mercado, 12","Resende","SP","08737-363","Brazil"
"10906","WOLZA","4","2016-02-25 06:00:00","2016-03-11 00:00:00","2016-03-03 00:00:00","3","26.29000","Wolski Zajazd","ul. Filtrowa 68","Warszawa",NULL,"01-012","Poland"
"10907","SPECD","6","2016-02-25 12:00:00","2016-03-25 00:00:00","2016-02-27 00:00:00","3","9.19000","SpÈcialitÈs du monde","25, rue Lauristo","Paris",NULL,"75016","France"
"10908","REGGC","4","2016-02-26 12:00:00","2016-03-26 00:00:00","2016-03-06 00:00:00","2","32.96000","Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia",NULL,"42100","Italy"
"10909","SANTG","1","2016-02-26 05:00:00","2016-03-26 00:00:00","2016-03-10 00:00:00","2","53.05000","SantÈ Gourmet","Erling Skakkes gate 78","Staver",NULL,"4110","Norway"
"10910","WILMK","1","2016-02-26 00:00:00","2016-03-26 00:00:00","2016-03-04 00:00:00","3","38.11000","Wilman Kala","Keskuskatu 45","Helsinki",NULL,"21240","Finland"
"10911","GODOS","3","2016-02-26 13:00:00","2016-03-26 00:00:00","2016-03-05 00:00:00","1","38.19000","Godos Cocina TÌpica","C/ Romero, 33","Sevilla",NULL,"41101","Spai"
"10912","HUNGO","2","2016-02-26 08:00:00","2016-03-26 00:00:00","2016-03-18 00:00:00","2","580.91000","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",NULL,"Ireland"
"10913","QUEE","4","2016-02-26 07:00:00","2016-03-26 00:00:00","2016-03-04 00:00:00","1","33.05000","Queen Cozinha","Alameda dos Can‡rios, 891","Sao Paulo","SP","05487-020","Brazil"
"10914","QUEE","6","2016-02-27 14:00:00","2016-03-27 00:00:00","2016-03-02 00:00:00","1","21.19000","Queen Cozinha","Alameda dos Can‡rios, 891","Sao Paulo","SP","05487-020","Brazil"
"10915","TORTU","2","2016-02-27 08:00:00","2016-03-27 00:00:00","2016-03-02 00:00:00","2","3.51000","Tortuga Restaurante","Avda. Azteca 123","MÈxico D.F.",NULL,"05033","Mexico"
"10916","RANCH","1","2016-02-27 10:00:00","2016-03-27 00:00:00","2016-03-09 00:00:00","2","63.77000","Rancho grande","Av. del Libertador 900","Buenos Aires",NULL,"1010","Argentina"
"10917","ROMEY","4","2016-03-02 02:00:00","2016-03-30 00:00:00","2016-03-11 00:00:00","2","8.29000","Romero y tomillo","Gran VÌa, 1","Madrid",NULL,"28001","Spai"
"10918","BOTTM","3","2016-03-02 10:00:00","2016-03-30 00:00:00","2016-03-11 00:00:00","3","48.83000","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawasse","BC","T2F 8M4","Canada"
"10919","LINOD","2","2016-03-02 12:00:00","2016-03-30 00:00:00","2016-03-04 00:00:00","2","19.80000","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela"
"10920","AROUT","4","2016-03-03 08:00:00","2016-03-31 00:00:00","2016-03-09 00:00:00","2","29.61000","Around the Hor","Brook Farm Stratford St. Mary","Colchester","Essex","CO7 6JX","UK"
"10921","VAFFE","1","2016-03-03 17:00:00","2016-04-14 00:00:00","2016-03-09 00:00:00","1","176.48000","Vaffeljernet","Smagsloget 45","≈rhus",NULL,"8200","Denmark"
"10922","HANAR","5","2016-03-03 02:00:00","2016-03-31 00:00:00","2016-03-05 00:00:00","3","62.74000","Hanari Carnes","Rua do PaÁo, 67","Rio de Janeiro","RJ","05454-876","Brazil"
"10923","LAMAI","7","2016-03-03 08:00:00","2016-04-14 00:00:00","2016-03-13 00:00:00","3","68.26000","La maison d'Asie","1 rue Alsace-Lorraine","Toulouse",NULL,"31000","France"
"10924","BERGS","3","2016-03-04 20:00:00","2016-04-01 00:00:00","2016-04-08 00:00:00","2","151.52000","Berglunds snabbkˆp","Berguvsv‰gen  8","LuleÂ",NULL,"S-958 22","Swede"
"10925","HANAR","3","2016-03-04 18:00:00","2016-04-01 00:00:00","2016-03-13 00:00:00","1","2.27000","Hanari Carnes","Rua do PaÁo, 67","Rio de Janeiro","RJ","05454-876","Brazil"
"10926","ANATR","4","2016-03-04 16:00:00","2016-04-01 00:00:00","2016-03-11 00:00:00","3","39.92000","Ana Trujillo Emparedados y helados","Avda. de la ConstituciÛn 2222","MÈxico D.F.",NULL,"05021","Mexico"
"10927","LACOR","4","2016-03-05 08:00:00","2016-04-02 00:00:00","2016-04-08 00:00:00","1","19.79000","La corne d'abondance","67, avenue de l'Europe","Versailles",NULL,"78000","France"
"10928","GALED","1","2016-03-05 10:00:00","2016-04-02 00:00:00","2016-03-18 00:00:00","1","1.36000","GalerÌa del gastronÛmo","Rambla de CataluÒa, 23","Barcelona",NULL,"8022","Spai"
"10929","FRANK","6","2016-03-05 00:00:00","2016-04-02 00:00:00","2016-03-12 00:00:00","1","33.93000","Frankenversand","Berliner Platz 43","M¸nche",NULL,"80805","Germany"
"10930","SUPRD","4","2016-03-06 05:00:00","2016-04-17 00:00:00","2016-03-18 00:00:00","3","15.55000","SuprÍmes dÈlices","Boulevard Tirou, 255","Charleroi",NULL,"B-6000","Belgium"
"10931","RICSU","4","2016-03-06 05:00:00","2016-03-20 00:00:00","2016-03-19 00:00:00","2","13.60000","Richter Supermarkt","Starenweg 5","GenËve",NULL,"1204","Switzerland"
"10932","BONAP","8","2016-03-06 01:00:00","2016-04-03 00:00:00","2016-03-24 00:00:00","1","134.64000","Bon app'","12, rue des Bouchers","Marseille",NULL,"13008","France"
"10933","ISLAT","6","2016-03-06 16:00:00","2016-04-03 00:00:00","2016-03-16 00:00:00","3","54.15000","Island Trading","Garden House Crowther Way","Cowes","Isle of Wight","PO31 7PJ","UK"
"10934","LEHMS","3","2016-03-09 12:00:00","2016-04-06 00:00:00","2016-03-12 00:00:00","3","32.01000","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.",NULL,"60528","Germany"
"10935","WELLI","4","2016-03-09 12:00:00","2016-04-06 00:00:00","2016-03-18 00:00:00","3","47.59000","Wellington Importadora","Rua do Mercado, 12","Resende","SP","08737-363","Brazil"
"10936","GREAL","3","2016-03-09 00:00:00","2016-04-06 00:00:00","2016-03-18 00:00:00","2","33.68000","Great Lakes Food Market","2732 Baker Blvd.","Eugene","OR","97403","USA"
"10937","CACTU","7","2016-03-10 22:00:00","2016-03-24 00:00:00","2016-03-13 00:00:00","3","31.51000","Cactus Comidas para llevar","Cerrito 333","Buenos Aires",NULL,"1010","Argentina"
